mag,lat,lon,depth,time
1.66,64.9785,-147.7555,11.8782,1613126049.1753
0.52,64.925,-148.175,19.5268,1613167101.64066
1.15,64.9883,-147.3533,0.0,1613175418.91783
0.73,64.4821,-147.839,20.6057,1613200427.8604
0.46,64.7384,-148.9072,17.0402,1613218624.94858
0.95,64.6889,-148.0319,15.95,1613221668.84719
0.44,64.7246,-148.9759,19.5639,1613250990.96415
0.11,64.6793,-147.9812,17.4,1613251884.15264
0.32,65.0334,-147.0513,5.9195,1613269411.99201
0.36,64.7979,-147.4656,9.6626,1613299963.67695
0.62,64.9492,-148.9146,16.2754,1613341147.51074
1.12,64.9821,-147.3954,0.0,1613347353.74557
0.55,64.2406,-148.4226,9.6263,1613363326.6204
0.53,64.4901,-146.6818,13.9423,1613368048.25299
0.35,64.7547,-148.9682,18.4133,1613370808.63354
0.17,64.9233,-148.6241,11.6018,1613388545.03069
0.14,65.0078,-148.2696,14.5957,1613430393.50339
0.96,64.9767,-147.386,0.0,1613434307.05884
1.02,64.7088,-146.8028,1.2753,1613443992.00562
1.17,64.984,-147.355,0.0,1613507716.23331
0.55,64.979,-148.5241,21.6956,1613510865.50437
0.05,64.9672,-147.9983,10.4158,1613530486.20826
-0.06,64.7711,-148.1196,12.1845,1613537783.363
0.63,64.2546,-147.9652,6.447,1613552810.41073
-0.12,64.5996,-147.7324,11.9876,1613570372.47166
0.36,64.9226,-148.7318,9.5008,1613581854.53149
0.41,64.3315,-148.0913,17.5414,1613599121.34015
0.58,64.7318,-147.8654,18.0833,1613625646.13855
0.88,64.3601,-148.0941,15.1231,1613633608.38167
0.62,64.985,-148.8249,10.0812,1613639558.75728
2.85,64.4253,-147.2446,12.9338,1613653969.70797
0.46,64.855,-148.3423,15.3953,1613682087.31508
1.21,64.9844,-147.3602,0.0,1613695765.49544
1.69,64.0074,-148.7252,3.2825,1613699814.23044
0.38,64.7277,-148.9587,19.5789,1613708375.12092
0.26,64.8077,-147.5295,16.6826,1613761310.14215
0.3,64.813,-147.5517,15.8899,1613768506.83068
0.29,64.9283,-148.1844,2.1877,1613771434.2416
1.08,64.6102,-148.1099,10.9831,1613771972.81756
1.49,64.9764,-147.3866,0.0,1613780095.25535
0.46,64.8567,-148.7332,18.8725,1613791718.26948
0.78,64.807,-148.7866,6.963,1613799271.44034
0.48,64.5947,-147.0288,12.6717,1613853334.86623
0.81,64.5108,-147.4272,0.3583,1613864736.18793
1.02,64.9801,-147.311,0.0,1613866407.08857
1.03,65.089,-146.0593,3.4457,1613867416.03803
0.99,64.2506,-148.5498,3.1163,1613951501.76659
1.11,64.981,-147.3837,0.0,1613952000.55741
-0.03,64.7519,-147.5924,12.5691,1613972270.30425
0.56,64.8424,-148.7526,7.6023,1613977058.15005
1.11,64.0057,-147.7999,4.1731,1613983523.97011
0.52,64.1129,-148.4622,10.3899,1614005818.2326
0.23,64.7218,-148.0405,16.8106,1614014814.76658
1.18,64.9799,-147.3861,0.0,1614039007.69966
0.59,64.6341,-146.9622,12.3374,1614063765.29744
0.65,65.0538,-148.6804,9.1629,1614075360.90001
0.56,64.8291,-147.5733,11.7245,1614081650.85091
0.16,64.6884,-147.626,0.7898,1614103288.0875
1.29,64.9877,-147.3425,0.0,1614128840.71422
0.59,64.4744,-147.2369,3.6097,1614131244.03449
1.18,64.9865,-147.3892,0.0,1614136980.81299
0.24,64.8271,-148.5193,15.8583,1614159077.62309
0.41,64.4363,-147.4467,13.4855,1614164054.88897
1.34,64.5107,-147.9317,15.3885,1614183498.61524
0.3,64.7721,-147.783,16.5736,1614188577.50895
0.52,64.482,-147.2278,5.9338,1614198646.18281
0.37,64.4724,-147.2319,5.1884,1614211216.59184
1.44,64.9861,-147.3307,0.0,1614212447.06365
0.2,64.6722,-147.7838,15.6581,1614256008.64695
0.57,64.9884,-148.8708,12.7267,1614272257.06206
0.71,64.4214,-148.2108,17.8504,1614292415.86937
1.17,64.9798,-147.3674,0.0,1614298199.55847
1.07,64.5041,-147.1932,5.8125,1614319491.23767
2.85,64.9976,-146.8784,12.3963,1614332904.48181
0.63,64.9978,-146.9015,13.4089,1614333089.11421
0.46,65.392,-148.7465,4.2966,1614340311.19792
0.42,64.9571,-147.7351,17.5851,1614351158.83835
1.12,64.1962,-148.4089,7.4626,1614407643.41715
0.38,64.8085,-147.3922,15.156,1614432770.07752
0.53,64.8877,-147.2862,15.5187,1614448126.4401
1.37,64.9784,-147.3596,0.0,1614449211.12637
0.4,64.9088,-148.1845,5.7419,1614485957.04831
0.63,65.1548,-148.3142,14.0838,1614515709.36798
1.06,64.202,-146.9987,7.1473,1614557524.98407
1.12,64.3806,-147.2552,1.9959,1614614104.61922
0.76,64.9974,-147.387,5.4893,1614637944.64588
2.01,64.9886,-147.3852,0.0,1614638028.2656
0.39,64.4773,-147.3672,12.5671,1614655457.67008
0.19,64.4355,-147.3632,7.0787,1614660615.86167
0.49,64.5266,-147.8632,12.1035,1614688945.12191
0.37,64.4041,-148.0156,15.959,1614702236.74018
0.7,64.8644,-148.6737,19.5076,1614722236.39292
0.82,64.716,-146.8098,4.8389,1614723219.9234
1.26,64.983,-147.3788,0.0,1614727013.00125
0.24,64.4431,-147.3406,1.7602,1614739047.3989
1.67,65.8523,-146.9648,6.7643,1614741005.48726
0.25,64.992,-148.6831,11.0838,1614761770.20286
-0.04,64.8258,-147.5932,12.5304,1614766861.6597
-0.03,64.7816,-147.8196,13.0947,1614786745.45186
0.46,64.7758,-146.8059,25.4554,1614796888.48596
1.15,64.9312,-147.107,21.2293,1614808126.21806
0.4,65.0108,-147.9545,8.1451,1614811202.39463
1.37,64.9797,-147.3889,0.0,1614816180.81976
1.26,64.1414,-147.6548,104.4051,1614834997.2112
0.59,64.806,-146.757,22.1424,1614874925.28221
0.4,64.7764,-148.9436,18.4385,1614879986.66052
1.3,64.7795,-146.7475,24.3781,1614883765.9499
1.84,64.8064,-146.7594,27.7155,1614883885.49197
1.17,64.983,-147.357,0.0,1614903777.78803
0.77,64.6254,-146.9423,12.4199,1614940578.28213
0.62,64.7172,-147.5409,12.6756,1614960543.48526
1.68,65.0014,-147.3674,0.0,1614989875.84495
1.27,64.8065,-148.0734,25.2374,1614995799.43277
0.3,64.645,-148.0585,13.8607,1615010847.32314
0.32,64.9779,-148.0098,15.7633,1615029584.98312
0.47,64.3419,-148.1835,23.5954,1615047037.16864
0.82,65.074,-146.2358,7.047,1615060165.9677
0.29,64.8218,-147.2907,18.4802,1615073199.87334
0.4,65.1292,-148.542,11.2726,1615074434.83146
0.53,64.7318,-147.4011,8.7942,1615094993.73185
0.58,64.483,-146.9449,10.6982,1615123178.54171
0.84,64.7294,-148.9023,16.5669,1615137545.34606
0.51,64.4895,-146.9262,9.1048,1615146686.86263
0.81,64.2411,-148.4367,17.1266,1615152658.62322
1.42,64.9981,-147.3754,0.0,1615153100.10434
0.66,64.7132,-147.5651,14.4339,1615170668.68049
1.61,64.8524,-148.9798,16.8741,1615175258.88216
0.36,64.6414,-148.0627,14.515,1615207528.03777
0.92,64.4927,-147.8671,9.7489,1615219107.44077
1.08,64.9983,-147.3708,0.0,1615248884.94026
0.45,64.784,-148.9614,10.031,1615257353.25349
0.62,64.2963,-147.3781,11.9538,1615305663.22447
0.77,65.2663,-148.9376,12.3131,1615329731.42989
1.0,64.9994,-147.3447,0.0,1615335055.97682
0.65,65.9801,-147.6443,12.6289,1615348598.55646
0.62,64.7035,-148.9396,15.284,1615360954.67672
0.58,65.6328,-148.2005,0.41,1615367634.10095
0.15,64.782,-147.4185,12.5246,1615385653.36454
0.43,65.0145,-148.9602,12.0808,1615385717.49667
0.3,64.5878,-148.1066,12.2346,1615417444.04574
0.98,65.2174,-147.2339,6.8605,1615488442.33999
1.65,64.9784,-147.3831,0.0,1615507844.70506
0.7,64.2715,-147.835,12.8718,1615547797.64386
0.83,64.0632,-148.3775,12.2715,1615582590.37015
1.74,64.005,-148.7233,0.0,1615597889.96103
1.32,65.0115,-148.7117,8.6934,1615606233.40216
0.18,64.7215,-148.6318,11.1101,1615609488.49552
0.77,65.556,-148.4646,8.0665,1615614659.14021
0.87,64.4774,-146.9616,6.6509,1615635615.66012
1.29,64.9816,-147.3471,0.0,1615681786.67444
0.37,64.7648,-148.7881,17.7226,1615735423.48471
1.19,64.9877,-147.3437,0.0,1615752918.34417
0.51,64.5063,-148.6876,10.5242,1615780432.23286
0.62,65.53,-147.9531,13.5067,1615787181.63821
0.45,64.6981,-147.5374,11.1019,1615817166.64213
0.74,65.5278,-147.9545,8.1815,1615831969.75494
1.16,64.9876,-147.3839,0.0,1615835648.74252
0.59,64.3868,-147.2509,13.1474,1615849227.84532
0.78,64.6958,-146.8705,9.4257,1615850477.87913
1.31,64.9876,-147.343,0.0,1615850606.12782
0.25,64.7118,-148.967,17.8423,1615886925.9151
0.71,65.857,-146.9302,7.3345,1615925221.8089
0.01,64.4182,-147.4095,3.7678,1615926894.92013
1.34,64.9919,-147.3587,0.0,1615936600.68226
0.63,64.8582,-148.9984,11.462,1615949180.1152
0.64,64.7497,-146.8212,13.3962,1615951498.81331
0.72,65.8366,-146.9813,4.9017,1615953068.09402
1.23,64.1077,-148.449,2.7127,1615966133.124
1.43,64.6183,-147.656,8.9536,1615966246.25531
0.45,64.9807,-148.68,23.3564,1615973396.13541
1.02,64.0098,-148.7233,0.0,1616009170.5803
0.71,64.4059,-147.9455,0.6919,1616015877.74827
0.39,64.7995,-147.824,19.4315,1616019625.5391
1.23,64.9736,-147.4131,0.0,1616022730.11526
0.63,64.8311,-148.9433,9.5176,1616045517.0981
1.85,64.5918,-147.0855,7.7373,1616108807.60871
1.23,64.9814,-147.3779,0.0,1616109246.82494
0.69,64.6118,-147.0638,8.6807,1616112368.87647
0.65,64.6042,-147.0582,10.2624,1616112487.18154
0.88,64.5877,-146.9993,11.7555,1616113150.91423
0.71,65.8624,-146.9975,13.0539,1616154110.43808
0.42,64.8439,-147.307,16.0507,1616165821.54744
0.78,65.8745,-147.0417,4.0534,1616167383.19406
0.33,64.583,-147.853,16.7318,1616184447.75225
1.19,64.0165,-148.7707,0.0,1616192327.35621
0.72,64.5064,-147.9363,17.0962,1616226187.17553
0.44,64.506,-147.9344,15.8659,1616255647.81286
1.12,64.7908,-147.4227,7.807,1616266480.51325
1.39,64.9993,-147.3951,0.0,1616282167.16266
1.26,65.8722,-146.9488,2.2547,1616314907.8683
0.91,65.8838,-147.0091,4.2466,1616320661.308
1.6,65.8974,-146.987,6.1402,1616327707.90905
0.94,65.8726,-146.9857,4.8231,1616328232.97359
1.1,65.8811,-146.9569,5.8785,1616328663.2237
0.94,65.8821,-146.992,7.0337,1616335845.78998
2.78,65.9014,-146.9996,12.0684,1616339585.23501
0.81,65.8671,-146.9896,17.2057,1616340049.04988
0.9,65.8873,-146.9913,6.2165,1616341230.06661
1.64,65.9017,-147.0189,4.6389,1616370136.60089
0.8,65.8688,-146.9946,14.8407,1616371277.9185
0.7,65.881,-146.9938,5.4754,1616374732.43282
1.09,65.8672,-146.9554,3.891,1616379755.5542
0.89,65.8706,-147.0046,9.1078,1616393275.02291
1.06,64.9871,-147.3371,0.0,1616455038.95858
0.95,64.5556,-147.7874,14.4759,1616508936.17937
0.61,64.8256,-148.997,11.8698,1616521062.01578
0.95,65.901,-146.9759,7.9078,1616521601.40725
1.54,64.9755,-147.3622,0.0,1616541341.00043
0.98,65.6518,-148.5213,10.3254,1616619569.12849
1.41,64.9832,-147.3378,0.0,1616627163.12183
0.5,64.8663,-147.4667,13.9566,1616638347.04625
1.64,64.0072,-148.7291,0.0,1616656814.49654
1.7,65.8884,-147.0661,8.2115,1616672571.73247
0.89,64.9373,-148.9656,10.373,1616682187.61542
1.96,65.8852,-147.0609,7.0224,1616683340.53735
0.94,65.8885,-146.9951,3.8499,1616696971.14584
0.77,65.8618,-147.0225,8.0553,1616699498.34226
1.25,64.9856,-147.3491,0.0,1616713972.99456
0.45,65.0294,-148.5066,11.2302,1616714373.76462
1.1,65.8546,-146.9445,2.9813,1616720191.0627
0.97,64.8017,-147.3421,17.372,1616730263.71552
0.69,65.9956,-148.0607,15.9542,1616759857.67949
0.34,64.9846,-147.3476,10.0,1616770369.7585
0.66,64.9739,-146.5263,16.6833,1616781723.07663
1.35,64.9698,-147.3838,0.0,1616800294.35968
0.26,64.6589,-147.4807,11.8381,1616807347.0215
0.81,65.8233,-147.0752,0.0969,1616808519.27622
0.28,64.9208,-147.6194,10.75,1616845555.78131
0.12,64.6787,-147.5891,10.6013,1616848788.34666
1.12,65.2396,-148.9438,8.9535,1616910213.59328
3.14,65.894,-146.9557,8.9402,1616918448.04128
0.23,64.8071,-147.3558,13.4332,1616933579.2073
0.34,64.7106,-147.6259,13.6178,1616942316.44531
0.43,64.2312,-148.4805,5.0,1616942403.52016
0.84,65.875,-146.9663,6.6195,1616947855.87968
0.93,65.8869,-146.9912,9.0432,1616949358.80281
0.86,65.8919,-147.0045,6.3378,1616959366.25097
1.38,64.992,-147.3298,0.0,1616972933.01226
1.1,65.8812,-146.9704,4.855,1616974295.76465
0.03,64.9323,-147.5435,12.5893,1616977296.38507
0.11,64.8031,-147.3179,11.6762,1616994266.48445
0.66,64.8945,-148.9394,7.5662,1617067751.31935
0.89,64.0637,-148.1267,17.395,1617085102.47397
1.75,64.0113,-148.7602,0.0,1617087360.12153
0.6,64.7949,-147.4823,13.2141,1617111014.878
1.17,64.9863,-147.4068,0.0,1617145981.98878
0.91,64.6508,-146.8773,7.6332,1617170371.13185
0.63,64.825,-146.4524,21.3316,1617171741.1535
0.95,64.3417,-147.9449,15.2113,1617177765.06131
0.86,65.2738,-148.954,4.5866,1617192148.58834
0.58,65.0369,-148.717,17.291,1617200393.77787
0.74,64.5461,-147.8686,10.2727,1617209451.12006
2.17,64.4145,-147.645,13.0244,1617217691.48425
0.61,64.5204,-147.1811,19.5415,1617224143.13971
1.32,64.9795,-147.3567,0.0,1617232739.47249
1.12,64.9947,-147.3418,0.0,1617319038.77479
1.34,65.2515,-148.9671,4.6262,1617329228.45133
0.54,65.0052,-147.4265,17.4301,1617349317.65326
0.51,64.4794,-146.9447,8.2726,1617363096.47232
0.61,64.9922,-147.4033,0.1271,1617404534.47484
2.08,64.0101,-148.7843,0.0,1617408683.76908
0.7,64.7067,-146.2841,19.0923,1617426759.00312
0.23,65.0023,-148.3202,19.0113,1617435038.46592
0.42,64.5305,-147.776,14.9563,1617453743.3494
0.11,64.9667,-147.2511,10.0215,1617459726.08802
1.06,64.2419,-147.4892,6.2626,1617461660.89298
0.55,64.9528,-148.9273,18.5994,1617470447.69528
0.72,64.7448,-147.8016,13.2453,1617487733.38037
1.41,64.9623,-147.376,0.0,1617490873.81507
0.79,64.0648,-147.1273,10.2955,1617497587.44484
0.1,64.8506,-147.7204,14.6578,1617536526.72719
0.64,64.8192,-147.2262,17.3398,1617545444.00542
0.95,65.671,-148.3441,11.5145,1617573383.60039
0.85,65.6679,-148.3177,13.1253,1617573526.20043
0.93,65.6527,-148.2659,13.0517,1617573813.97215
0.93,65.0114,-147.2132,0.0,1617635481.24513
0.85,64.4699,-146.9957,5.4424,1617776510.06774
0.75,64.4741,-147.2891,10.4078,1617785005.65675
1.69,64.7578,-148.9501,13.7731,1617793410.81833
0.74,64.9613,-147.3225,0.0,1617823126.13475
0.52,64.8897,-148.6808,15.9862,1617863200.12661
-0.06,64.6501,-147.6932,16.6848,1617886207.12998
0.91,64.9826,-147.3561,0.0,1617925256.47582
1.79,64.0164,-148.7466,0.0,1618001914.23015
0.45,64.8715,-146.8057,9.1542,1618002147.67584
1.32,64.9869,-147.3525,0.0,1618011079.53751
0.61,64.2564,-147.3034,24.3683,1618023568.46448
0.78,64.4814,-147.8666,15.1905,1618027658.06213
0.83,64.2764,-147.4041,0.2114,1618069209.59164
1.41,64.9759,-147.3448,0.0,1618097900.7279
0.85,64.9842,-147.354,0.0,1618168575.9744
1.75,64.5031,-146.7951,6.2011,1618199216.13595
0.38,64.7976,-147.8255,14.5127,1618209588.58298
2.03,64.6697,-146.7945,8.2457,1618232820.46317
1.19,64.9746,-147.3857,0.0,1618268850.97442
0.62,64.6217,-148.0176,17.7744,1618278009.10617
0.78,64.4189,-146.7263,0.5274,1618318591.41803
1.32,64.9943,-147.3639,0.0,1618344031.86714
1.66,64.0205,-148.8104,1.3005,1618356313.2304
0.27,64.8101,-147.4662,7.6149,1618360236.77982
1.36,64.9867,-147.3587,0.0,1618444363.2658
0.67,64.8306,-148.1345,11.4145,1618464900.57854
0.77,64.802,-148.725,18.4364,1618495303.93399
1.5,64.9983,-147.3998,0.0,1618527721.6508
1.26,64.0218,-148.7703,0.0,1618535121.12956
1.54,64.7678,-148.081,11.3067,1618580323.59126
1.37,65.0044,-147.3635,0.0,1618614830.42413
0.67,65.5686,-147.8999,10.901,1618649373.09152
0.84,65.5698,-147.8833,10.4688,1618650455.24215
0.43,64.8072,-147.4661,13.52,1618661667.50799
1.0,64.7642,-147.3382,10.8609,1618670694.77742
0.24,65.1482,-148.5732,10.8296,1618686873.71914
0.58,64.5819,-146.9593,18.0699,1618699516.78758
0.21,65.0902,-148.182,8.9601,1618723112.28585
0.69,64.8791,-148.6679,10.2766,1618746862.12647
0.52,64.8694,-148.7289,12.1182,1618823021.32954
0.61,64.825,-147.9945,7.7891,1618851836.50909
0.28,64.8119,-147.9988,11.9422,1618852045.26325
0.47,64.8008,-148.0939,8.2984,1618852285.14735
0.7,64.5096,-146.1915,12.5121,1618869537.64438
1.31,64.9895,-147.4146,0.0,1618872290.38397
0.46,64.805,-148.0465,14.4815,1618885603.30146
0.58,64.988,-147.3777,5.9518,1618951879.06939
-0.08,64.5812,-147.9678,13.007,1618988642.33811
2.09,65.7927,-147.6818,12.886,1619010098.16471
0.5,64.7343,-147.4893,15.4315,1619010531.55538
0.01,64.553,-147.1567,5.0,1619012101.05141
0.95,64.976,-147.3409,0.0,1619022165.24419
1.97,65.403,-148.2109,14.5363,1619032525.75872
1.23,64.915,-147.2948,13.9732,1619041900.18404
1.27,64.698,-146.8094,7.6273,1619044515.91461
1.56,65.0013,-147.3528,0.0,1619048213.72315
1.02,64.0108,-148.7686,0.0,1619051662.07688
0.25,64.566,-147.0695,8.6515,1619057490.78626
1.45,64.5228,-147.4374,6.9608,1619081493.53092
1.97,64.0398,-147.6492,10.8726,1619106712.76808
0.4,65.1474,-148.8199,5.7925,1619116080.40907
0.92,64.9895,-147.3653,0.0,1619132442.69837
0.5,64.7101,-147.6663,11.9556,1619135533.11376
0.48,64.0177,-148.3678,24.7575,1619215012.28597
1.53,64.9794,-147.3392,0.0,1619219159.32084
0.08,64.7151,-147.2379,17.6529,1619223464.70131
0.42,64.5318,-147.8055,10.3608,1619259331.46436
0.8,64.9833,-147.3401,0.0,1619304905.10846
1.03,64.0947,-148.5934,5.4459,1619306192.32626
0.81,64.5211,-147.1466,15.0671,1619312662.31909
0.28,64.6167,-147.0019,10.1765,1619326031.08525
0.73,64.9019,-148.6064,9.5354,1619336841.68433
1.05,64.8119,-147.502,15.8692,1619349052.40105
0.19,65.0495,-148.7238,19.119,1619351430.61674
1.17,64.7271,-146.8069,8.9662,1619358888.724
1.34,64.4959,-147.8735,18.3163,1619376359.61633
0.45,64.9306,-148.911,12.8001,1619425444.26467
0.36,64.6844,-148.6786,16.7561,1619436649.46206
0.89,65.946,-147.5105,4.7682,1619442366.70289
1.33,64.9883,-147.3387,0.0,1619478595.88994
0.83,64.7379,-148.989,14.5455,1619502430.81046
0.57,64.917,-147.2766,16.2261,1619594681.38615
1.07,64.0298,-148.1114,99.6461,1619641838.70528
1.12,64.9865,-147.4054,0.0,1619641985.5353
0.28,64.7473,-148.9549,8.9923,1619645697.27292
0.74,64.5438,-148.1514,11.7733,1619649235.36762
1.2,64.9864,-147.3778,0.0,1619651497.72021
0.72,64.918,-147.5662,7.0815,1619695828.09346
0.6,64.4577,-147.1914,17.4449,1619728550.6387
0.65,64.7555,-148.9995,19.8396,1619728868.36999
1.5,64.1756,-148.0487,5.167,1619745384.87636
0.79,64.951,-148.4606,17.2565,1619760057.23866
0.28,64.7046,-147.9729,12.9691,1619799278.49643
1.39,64.9831,-147.3855,0.0,1619824262.06848
0.76,64.5425,-148.1856,10.2074,1619827950.52227
0.83,64.9854,-147.3876,0.0,1619910740.69015
0.57,64.8683,-148.6941,7.7067,1619921885.1874
0.76,64.8366,-148.9942,13.9393,1619976676.9371
1.11,64.9991,-147.3049,0.0,1619997188.45588
1.01,64.6173,-147.1622,11.3552,1620003000.76072
0.81,64.6948,-147.5912,11.7878,1620030849.71133
0.7,64.8404,-147.5904,13.9335,1620042197.81804
0.41,64.8279,-147.6046,14.274,1620042437.07345
0.48,65.6234,-147.4986,20.0895,1620068794.58264
1.27,65.6094,-147.506,9.1857,1620069460.52374
0.76,65.595,-147.482,2.6946,1620069501.38306
1.16,64.9935,-147.3903,0.0,1620083600.30175
0.61,65.0712,-147.3273,0.5607,1620098814.17218
0.59,64.4931,-147.2195,2.4039,1620102552.11894
0.72,65.0626,-148.6794,5.6268,1620121847.21932
0.64,64.5639,-147.0828,7.2127,1620143901.25336
0.62,65.5989,-147.416,6.8881,1620150979.52352
1.21,64.9949,-147.4093,0.0,1620171822.53368
0.47,65.4394,-148.004,12.7023,1620173767.27676
0.48,65.6035,-147.5417,10.5524,1620177261.75361
1.05,64.508,-146.7609,5.5272,1620198481.74961
0.82,64.5122,-146.7869,5.3082,1620198599.69969
0.97,64.5149,-146.7916,8.7485,1620198694.37682
0.48,65.5977,-147.4627,7.9201,1620219065.65403
0.97,64.9902,-147.362,0.0,1620226243.19721
0.69,64.0236,-147.5324,10.3826,1620229092.92211
1.34,64.9817,-147.3443,0.0,1620259775.75867
0.56,64.5074,-148.0498,13.5103,1620274812.89552
0.36,64.7615,-147.8237,14.5733,1620285646.26439
0.58,65.5904,-147.5572,9.117,1620306045.75344
0.31,64.7489,-147.5251,18.3597,1620336441.78881
1.81,64.5209,-148.0822,12.6779,1620385389.44639
1.14,64.9862,-147.3521,0.0,1620429358.90718
0.1,64.474,-146.9591,10.7331,1620453825.81453
0.48,64.4676,-147.1809,18.3605,1620461794.11479
0.21,64.4011,-147.3391,8.4243,1620482707.18165
1.14,64.98,-147.3443,0.0,1620515396.34923
1.01,65.5313,-148.0482,5.592,1620535296.38353
0.38,64.65,-148.0214,14.8651,1620553728.75426
0.9,64.4319,-147.38,13.7103,1620554297.98646
0.2,64.778,-147.4286,14.0216,1620557636.49455
0.56,64.8405,-147.3657,13.6331,1620583042.55531
1.12,64.9859,-147.3784,0.0,1620589175.04982
0.6,65.653,-147.4239,10.0,1620589985.90469
0.03,64.722,-147.5994,14.2231,1620598747.9819
0.4,64.4346,-146.9298,12.1412,1620618639.78684
0.74,64.6684,-146.8581,15.4663,1620640017.88777
0.59,64.545,-147.149,4.8211,1620651011.58462
0.97,64.9818,-147.3733,0.0,1620688586.19341
1.26,64.4603,-147.9813,10.1334,1620700421.18718
0.3,64.5766,-148.8768,17.1371,1620712789.59536
1.12,64.8465,-148.773,11.2274,1620717222.05729
0.61,64.8984,-148.9916,17.7272,1620718886.63652
0.25,64.9779,-148.8916,14.9149,1620723209.00263
0.2,64.7341,-147.5145,16.7819,1620740452.60747
0.39,64.9706,-148.8908,16.6142,1620757867.93642
0.6,64.3902,-147.2233,12.1724,1620768294.67522
0.49,65.0079,-147.6038,14.5463,1620786006.85798
0.65,65.9756,-148.3404,0.3248,1620801074.28594
0.55,65.6417,-147.8798,6.0143,1620813215.21214
0.21,64.7839,-148.8146,16.0049,1620828616.21558
1.35,64.9423,-147.3629,0.0,1620832332.26115
0.2,64.5335,-147.1579,10.5363,1620833938.26699
0.55,64.8219,-147.7063,16.1756,1620864861.92857
0.27,64.7419,-147.4868,16.3051,1620886568.2236
0.19,64.8469,-148.9971,15.2424,1620889880.0178
0.47,65.4938,-147.9249,12.0059,1620894769.69149
0.61,64.7902,-148.9978,18.134,1620930308.88842
0.64,64.7977,-148.7519,11.7819,1620945179.07151
1.2,64.9411,-147.45,0.0,1620947481.15601
1.37,64.8896,-147.2831,13.0456,1620979158.00809
